order_id,time_s,hour,pickup_node,dropoff_node,drive_time_s,drive_dist_m
6192,49952.6,13,49782599,5564258808,1100.8,12236.0
6193,49952.9,13,49776112,49777792,447.9,5014.0
6194,49953.0,13,49876468,641939695,751.8,9780.0
6195,49956.0,13,49803595,632935663,130.8,1500.0
6196,49958.7,13,49759499,4000786670,877.4,11634.0
6197,49958.8,13,49820583,49766682,540.0,6235.0
6198,49960.9,13,49822338,49808317,1274.2,16100.0
6199,49962.2,13,655442853,4894487931,495.6,6003.0
6200,49962.2,13,3011107102,1364961115,295.9,3478.0
6201,49964.4,13,49741703,641940023,510.8,6235.0
6202,49964.8,13,49758271,49826533,257.5,2782.0
6203,49965.2,13,49741703,49739355,589.3,6982.0
6204,49965.3,13,5698252199,49797044,204.5,2369.0
6205,49966.0,13,49843692,4365422595,291.7,2753.0
6206,49967.2,13,49774093,49817660,701.7,7951.0
6207,49969.3,13,49741095,49840836,509.3,5833.0
6208,49969.9,13,1804420112,49764326,237.6,2659.0
6209,49970.9,13,49792123,49789482,179.9,2052.0
6210,49972.2,13,49820743,49745434,465.4,5123.0
6211,49973.0,13,8592032116,3373614208,873.1,10393.0
6212,49973.6,13,1804420112,49812378,345.4,4030.0
6213,49980.2,13,49756892,584597180,714.8,8304.0
6214,49981.8,13,49860783,49741149,847.8,9906.0
6215,49984.2,13,6541847546,49819015,690.4,8281.0
6216,49984.3,13,49725576,49858952,473.5,5301.0
6217,49985.7,13,49825409,49850541,402.1,4138.0
6218,49988.4,13,4001470337,49869665,373.4,4536.0
6219,49991.0,13,49865817,49818046,635.4,7450.0
6220,49992.5,13,1362307924,49813499,399.0,4391.0
6221,49999.6,13,647619114,49726541,562.1,6811.0
6222,49999.7,13,49797596,49828440,330.6,3680.0
6223,50001.1,13,49756578,5558800238,441.0,4765.0
6224,50006.8,13,49777792,1502527414,622.8,7635.0
6225,50009.7,13,49722409,49745415,885.7,11440.0
6226,50010.8,13,655661924,49846416,936.9,11675.0
6227,50011.3,13,49773055,49837454,401.7,4733.0
6228,50015.8,13,49829250,3665450117,805.7,9284.0
6229,50019.4,13,3358724774,49865768,717.0,8576.0
6230,50021.7,13,11460035915,49756530,377.8,4132.0
6231,50024.4,13,49856112,49861165,251.1,2799.0
6232,50024.6,13,49763640,49789251,168.6,1745.0
6233,50025.3,13,49745636,49786369,725.5,8449.0
6234,50029.0,13,49774087,1014110633,564.2,6241.0
6235,50030.2,13,49732272,49772296,579.5,6302.0
6236,50040.7,13,1381204541,1014110633,423.3,4768.0
6237,50042.5,13,49778302,647030745,783.9,9338.0
6238,50053.6,13,49748725,49770805,436.3,5092.0
6239,50053.9,13,49789333,49881997,477.8,5418.0
6240,50055.7,13,49776461,49769213,504.7,5820.0
6241,50060.1,13,49770684,49760923,767.2,9599.0
6242,50062.7,13,49792123,49843060,541.6,6898.0
6243,50066.1,13,49793566,49809721,208.4,2229.0
6244,50068.1,13,1618429530,2602417947,595.9,7669.0
6245,50068.6,13,49821763,1381251515,676.4,7711.0
6246,50068.6,13,49787486,49768706,382.5,4299.0
6247,50077.5,13,641116226,49841785,246.0,2662.0
6248,50078.4,13,49844851,3998708781,89.6,1007.0
6249,50079.2,13,49799633,9136682512,146.0,1605.0
6250,50079.5,13,3358724774,49860839,850.8,10218.0
6251,50082.7,13,3016605388,11332977611,238.8,2911.0
6252,50084.4,13,9797239771,1277879211,265.8,2820.0
6253,50085.3,13,49756892,49739795,603.8,6835.0
6254,50085.7,13,11831784024,3378222907,487.5,6805.0
6255,50087.6,13,8592032116,1012017708,722.7,8676.0
6256,50090.4,13,49809177,49776262,900.1,11082.0
6257,50090.6,13,49759091,13607253872,706.4,7943.0
6258,50094.9,13,1484331315,49861125,704.2,8556.0
6259,50094.9,13,2286013912,49776015,165.4,1708.0
6260,50095.6,13,655442853,49778964,654.4,7542.0
6261,50100.1,13,447591561,49793690,543.9,6215.0
6262,50101.0,13,49751728,49788448,772.0,9654.0
6263,50104.6,13,49878097,5966168898,331.5,3957.0
6264,50106.3,13,4325552562,49738815,697.1,9113.0
6265,50106.9,13,4597151559,49719416,183.7,2126.0
6266,50109.4,13,49743686,645963548,540.8,7624.0
6267,50109.8,13,49797596,49817430,232.8,2608.0
6268,50110.1,13,49762383,49803373,352.1,4157.0
6269,50111.2,13,3012829811,49756545,349.1,3878.0
6270,50113.4,13,49776461,3373614232,979.1,11560.0
6271,50116.4,13,641116232,49800308,103.8,1152.0
6272,50118.9,13,49848293,49856163,443.0,4999.0
6273,50125.7,13,3012829811,49756606,327.0,3715.0
6274,50135.0,13,11198264296,49760280,737.3,8844.0
6275,50140.2,13,49756578,49771194,615.3,7978.0
6276,50141.9,13,1014110633,49766365,332.0,3372.0
6277,50142.7,13,49878097,49739598,511.5,5705.0
6278,50145.9,13,49863614,49742701,20.4,200.0
6279,50146.0,13,49799808,49800308,128.5,1453.0
6280,50147.6,13,1379471556,647628071,114.7,1296.0
6281,50148.7,13,49741737,49786207,484.5,5718.0
6282,50153.4,13,49769407,49729820,813.9,10062.0
6283,50154.0,13,641116257,1364961088,257.1,2895.0
6284,50154.6,13,49769580,641110826,570.8,6598.0
6285,50156.9,13,49767517,3895350118,644.3,8121.0
6286,50157.9,13,3240030410,49750206,649.8,7571.0
6287,50159.1,13,655447275,49788603,1121.9,13194.0
6288,50169.8,13,49745240,49848412,660.4,8662.0
6289,50174.5,13,49765234,49734616,368.1,4195.0
6290,50175.2,13,49825190,49788100,366.3,4068.0
6291,50182.3,13,3012429028,49764352,234.5,2763.0
6292,50188.2,13,49767517,5445932105,621.4,7051.0
6293,50188.8,13,49748212,49765992,301.3,3512.0
6294,50194.0,13,49782349,49798186,546.3,6201.0
6295,50198.2,13,49724395,49842421,346.7,4003.0
6296,50200.1,13,49845850,11608939093,525.5,5890.0
6297,50208.4,13,49762191,3390097469,163.6,1856.0
6298,50215.6,13,2927432297,49762897,809.0,9149.0
6299,50220.1,13,49774098,49779105,388.1,5273.0
6300,50222.1,13,49745232,3661066113,552.3,6592.0
6301,50222.3,13,4561710231,11563313320,324.6,3778.0
6302,50226.6,13,1440867110,49827979,857.8,10555.0
6303,50227.3,13,1017391970,965778739,236.1,2583.0
6304,50227.4,13,49748725,49804425,619.4,6956.0
6305,50228.3,13,49843692,1473511592,1099.9,13338.0
6306,50234.3,13,1618429530,49761419,614.0,7604.0
6307,50236.4,13,4935980603,49776216,533.5,6224.0
6308,50236.9,13,49792107,3378616474,276.2,3248.0
6309,50242.8,13,49858017,49745240,264.2,2952.0
6310,50244.8,13,9983605758,2046464958,121.8,1343.0
6311,50247.3,13,2974621123,49735124,583.8,6729.0
6312,50247.4,13,49779907,49726708,470.7,5109.0
6313,50255.3,13,49846816,49843005,219.0,2590.0
6314,50255.8,13,49773070,49815006,521.5,6463.0
6315,50257.9,13,49721610,5556601526,325.6,3639.0
6316,50260.2,13,49745680,49753909,940.4,12067.0
6317,50262.5,13,49793729,49730741,403.4,4528.0
6318,50264.0,13,49793411,49770680,668.5,8149.0
6319,50265.7,13,49741730,2099955610,284.3,3166.0
6320,50268.2,13,49770670,49801673,160.2,1791.0
6321,50268.7,13,641087352,49780856,576.4,7859.0
6322,50271.6,13,49865234,9983605755,284.1,3230.0
6323,50274.5,13,49716899,49811714,421.2,5264.0
6324,50279.3,13,49809200,49804253,606.7,7027.0
6325,50280.3,13,49769187,49745235,134.0,1494.0
6326,50282.7,13,49793670,49816978,912.2,11320.0
6327,50286.8,13,49772987,49771291,209.8,2345.0
6328,50287.1,13,49763064,3391713444,701.8,8490.0
6329,50288.4,13,9723903189,2748976055,460.7,5608.0
6330,50297.7,13,49741695,10806883923,547.9,6003.0
6331,50300.9,13,49772987,49843101,435.1,5185.0
6332,50304.0,13,49725576,49818935,434.9,4851.0
6333,50307.2,13,49744587,641111009,599.1,8484.0
6334,50314.5,13,49797596,49831064,530.8,6021.0
6335,50315.7,13,1364987325,49818173,567.4,6309.0
6336,50322.1,13,1379471024,49720056,500.4,5600.0
6337,50324.3,13,4082394063,49747949,359.1,3778.0
6338,50327.2,13,49752628,49856112,245.5,2699.0
6339,50328.9,13,49810876,49846846,17.7,174.0
6340,50330.3,13,49873688,1364989296,750.2,8476.0
6341,50331.5,13,49787160,49797753,680.5,8231.0
6342,50332.0,13,49820874,49836899,1081.6,12065.0
6343,50336.0,13,49803721,49847215,342.1,3829.0
6344,50338.8,13,9968466642,49741341,526.9,6000.0
6345,50341.8,13,49801673,49810877,279.9,3117.0
6346,50343.5,13,2927432297,49823438,840.3,10915.0
6347,50350.2,13,3661066526,5558783202,913.7,11002.0
6348,50363.2,13,49809189,1243974177,57.5,642.0
6349,50366.2,13,49745243,49812437,514.2,5618.0
6350,50367.7,13,49773040,49841339,802.7,11370.0
6351,50368.3,13,49797063,49755648,902.3,11139.0
6352,50369.0,13,49770627,2629963166,280.3,3113.0
6353,50372.9,13,49774087,49849857,284.1,3508.0
6354,50378.7,13,49787890,49770627,145.2,1607.0
6355,50379.7,13,11198264296,49744361,623.1,7097.0
6356,50381.4,13,49810122,49773369,437.1,5531.0
6357,50381.5,13,49724395,49771085,727.1,8323.0
6358,50383.5,13,8146198871,49870525,719.6,8428.0
6359,50383.9,13,49778050,49863346,228.2,2520.0
6360,50388.0,13,655680824,49847649,445.2,5010.0
6361,50388.3,13,49741710,49847427,388.0,4295.0
6362,50389.3,13,49768440,49735021,733.1,9634.0
6363,50395.3,13,49888300,49810877,687.3,8345.0
6364,50395.9,13,49748725,11267614265,402.0,4659.0
6365,50396.0,13,2629963167,49772729,540.6,5970.0
6366,50399.0,13,49769187,3027832454,309.8,3524.0
6367,50410.3,14,49799643,13610567875,522.9,6256.0
6368,50412.6,14,1379495867,49818974,435.2,5056.0
6369,50430.5,14,49770627,49870181,344.7,3782.0
6370,50436.4,14,49750332,13437605384,118.6,1295.0
6371,50444.1,14,1021561602,49764352,304.2,3222.0
6372,50445.1,14,1804420112,2456351046,657.8,7350.0
6373,50453.1,14,3007042409,49748387,772.1,9163.0
6374,50460.6,14,49745193,49803409,490.2,5431.0
6375,50462.7,14,4697534335,646190836,512.8,7039.0
6376,50474.0,14,49803595,3006713664,547.1,6618.0
6377,50481.1,14,49756892,49777843,373.7,4205.0
6378,50485.3,14,49748223,49811771,578.1,6368.0
6379,50492.5,14,9968466642,49768414,474.7,6646.0
6380,50495.0,14,49773557,49752837,329.1,4505.0
6381,50524.5,14,49878097,49878531,915.6,11477.0
6382,50527.9,14,3005831881,49773653,546.4,6450.0
6383,50529.8,14,633923743,2305183793,251.7,2751.0
6384,50546.6,14,49788610,49886287,876.0,10459.0
6385,50558.3,14,1017391970,1497928122,862.6,10428.0
6386,50560.0,14,49745282,49721268,572.2,6382.0
6387,50563.6,14,814299119,1443727189,486.1,5316.0
6388,50567.9,14,49829250,49813496,425.7,4699.0
6389,50582.4,14,49777712,49741735,129.1,1527.0
6390,50611.6,14,49741274,2428739670,248.1,3141.0
6391,50617.7,14,49745677,49755025,1179.9,14189.0
6392,50618.2,14,49782130,49825405,682.1,7557.0
6393,50619.0,14,49800282,9751954814,689.3,9442.0
6394,50659.2,14,1379471105,9593237038,241.8,2680.0
6395,50682.8,14,3669554865,1473898566,643.5,7955.0
6396,50688.5,14,9676179707,7676315863,360.6,4078.0
6397,50693.3,14,49825108,49739815,341.9,4005.0
6398,50701.0,14,49745629,49729831,219.8,2568.0
6399,50736.0,14,49888809,49842979,268.9,2946.0
6400,50741.5,14,49745129,2921295166,587.4,6511.0
6401,50753.8,14,3012829811,49802597,564.1,6467.0
6402,50754.3,14,49809177,49793670,83.5,904.0
6403,50759.8,14,2502976209,3531416323,486.5,5624.0
6404,50780.2,14,49745676,49765988,719.2,8186.0
6405,50781.0,14,3125716147,49853001,928.2,9767.0
6406,50790.9,14,49863611,49839180,278.7,3018.0
6407,50792.7,14,3670756345,49744836,297.8,3204.0
6408,50801.8,14,1004809645,1493897288,1012.2,12528.0
6409,50811.8,14,9130874912,49776068,395.1,4510.0
6410,50812.0,14,2927432300,639415544,856.8,10855.0
6411,50814.1,14,49797401,49751728,459.9,5515.0
6412,50825.3,14,49770680,49892627,764.3,9877.0
6413,50839.4,14,8245233135,49766019,456.2,5185.0
6414,50840.6,14,5170081599,646216604,532.9,7056.0
6415,50842.6,14,49817092,1493946174,571.1,6480.0
6416,50843.4,14,49777795,1013429968,538.7,6491.0
6417,50844.6,14,11255208766,49797006,683.7,8396.0
6418,50851.4,14,49789376,3376996968,751.3,8347.0
6419,50865.5,14,49800238,49861005,413.4,4381.0
6420,50888.8,14,49826586,49754311,1073.8,12831.0
6421,50891.3,14,4935980603,647030730,331.9,4571.0
6422,50893.9,14,49869068,9526260024,133.6,1502.0
6423,50920.5,14,49741703,49746651,589.2,6664.0
6424,50934.4,14,49762238,49744222,737.0,9578.0
6425,50938.2,14,49752115,647069598,405.9,4386.0
6426,50951.2,14,49745188,49782141,193.5,2222.0
6427,50957.0,14,647031903,49875724,785.7,8739.0
6428,50966.4,14,12128376033,49745374,497.0,5493.0
6429,50969.2,14,1618429530,49849529,257.7,3274.0
6430,50975.5,14,5433244222,3608370820,923.6,11024.0
6431,50975.7,14,1205178199,49745296,648.1,6038.0
6432,50977.7,14,49721610,49781673,262.1,2875.0
6433,51000.5,14,49752628,49794626,585.4,6442.0
6434,51004.6,14,3012829798,641127591,248.8,2816.0
6435,51017.9,14,49752621,49809230,389.6,4263.0
6436,51041.0,14,1379495867,49741163,323.6,3892.0
6437,51045.7,14,1381307995,12068811315,216.7,2315.0
6438,51084.1,14,49797586,49817070,693.6,8264.0
6439,51084.3,14,4951816813,634784054,360.5,4392.0
6440,51092.1,14,49799147,9526260022,255.0,2858.0
6441,51092.2,14,49820583,9723923050,959.1,11757.0
6442,51125.7,14,3013407820,49726402,497.5,5619.0
6443,51141.9,14,49719415,4325552566,232.3,2666.0
6444,51158.2,14,49820874,49727929,525.3,5873.0
6445,51190.5,14,49770672,11198265615,400.1,4467.0
6446,51196.0,14,49820583,49757982,671.2,7618.0
6447,51201.7,14,49876468,49858823,343.9,4399.0
6448,51209.9,14,641116203,49719416,164.8,1924.0
6449,51212.2,14,49774093,49777566,338.2,3742.0
6450,51227.0,14,3378222897,4365422605,483.2,5363.0
6451,51242.8,14,49773040,1440554109,473.2,6868.0
6452,51265.0,14,1205178199,649840270,1173.5,13283.0
6453,51276.1,14,49882753,49765949,587.4,6559.0
6454,51279.9,14,9983605758,5564258808,456.0,5126.0
6455,51281.6,14,1017391974,49752864,394.7,4752.0
6456,51288.1,14,49793566,49765073,282.7,3502.0
6457,51288.5,14,49748716,49741807,549.8,6548.0
6458,51298.3,14,3012429028,1364971556,246.0,2867.0
6459,51314.9,14,3001016717,49826848,283.0,3093.0
6460,51316.4,14,49722409,3001171736,247.4,3636.0
6461,51318.3,14,49782369,49824145,592.0,6971.0
6462,51323.8,14,49745193,49849131,375.6,4093.0
6463,51326.3,14,49801673,49744686,516.1,5786.0
6464,51331.8,14,5180966153,2664170700,336.9,3926.0
6465,51339.6,14,4001557203,49740100,522.9,5906.0
6466,51346.5,14,49741076,2765545523,688.2,8029.0
6467,51359.8,14,49770684,49748172,292.1,3312.0
6468,51361.1,14,8245233135,49734570,584.0,7625.0
6469,51362.6,14,49769580,49779994,418.4,4597.0
6470,51375.5,14,9136825795,49756558,392.2,4382.0
6471,51378.1,14,49825409,49792278,601.7,6526.0
6472,51384.0,14,49756566,7131110940,811.5,9584.0
6473,51384.8,14,1017391974,49756857,38.9,421.0
6474,51386.6,14,4635639617,49785947,603.2,6815.0
6475,51390.5,14,49820743,49787774,478.4,5383.0
6476,51406.0,14,49775993,49734618,222.6,2478.0
6477,51407.9,14,49770789,49842996,185.9,2108.0
6478,51424.7,14,3012784293,49734729,241.5,2708.0
6479,51428.9,14,49825108,3376996930,275.1,3053.0
6480,51463.1,14,49745644,638452556,193.0,2176.0
6481,51489.7,14,49810831,49811185,693.2,8665.0
6482,51494.3,14,49745335,49724754,929.7,11170.0
6483,51521.0,14,49827624,49813384,163.7,1801.0
6484,51521.0,14,49776416,262542282,546.4,6432.0
6485,51531.1,14,11460035915,4059272468,641.9,7113.0
6486,51542.1,14,49793777,49860783,585.9,7367.0
6487,51554.4,14,49809698,49718410,470.5,5578.0
6488,51577.2,14,49745461,262249791,389.7,4449.0
6489,51577.3,14,49793211,49801021,1014.2,11428.0
6490,51594.8,14,49745691,1243974177,279.4,3227.0
6491,51596.8,14,49776112,49850686,702.6,7863.0
6492,51617.1,14,49800282,49772857,695.2,8589.0
6493,51620.5,14,49741673,49723087,736.6,9385.0
6494,51628.5,14,3016708830,49860792,665.0,8107.0
6495,51632.8,14,49894515,49858173,674.8,8320.0
6496,51634.5,14,49845830,49758776,1058.2,12763.0
6497,51651.6,14,49787616,1443170224,573.0,7698.0
6498,51654.6,14,49865234,49747702,969.5,11219.0
6499,51656.7,14,49773205,49830896,1059.8,14285.0
6500,51669.8,14,49749838,49769178,653.9,8798.0
6501,51670.1,14,49774081,49889089,843.8,10148.0
6502,51677.7,14,49797596,49793211,507.5,5696.0
6503,51703.6,14,49793983,49775344,526.1,5521.0
6504,51723.0,14,641128680,49862016,704.7,8569.0
6505,51746.7,14,1618429530,49751207,863.4,10471.0
6506,51749.3,14,49773040,49754531,342.8,3838.0
6507,51756.9,14,49745676,49855269,450.5,5112.0
6508,51764.5,14,49745284,49797015,122.7,1358.0
6509,51766.5,14,49745240,49783893,821.8,10198.0
6510,51770.4,14,49767194,7554685045,204.4,2374.0
6511,51771.5,14,49772633,49797543,356.8,4007.0
6512,51782.9,14,49745628,49767970,516.4,5878.0
6513,51786.6,14,1362307924,49777474,917.3,11031.0
6514,51789.7,14,49772964,49789496,346.6,4387.0
6515,51798.7,14,49777628,49748539,671.2,8924.0
6516,51802.0,14,49820757,49773485,358.6,3911.0
6517,51810.9,14,3016605388,49724253,264.9,2972.0
6518,51816.8,14,1740764624,49850691,434.6,4944.0
6519,51818.6,14,49745193,5564258801,416.5,4575.0
6520,51821.8,14,49809189,49803963,773.3,9401.0
6521,51822.0,14,49853094,49853914,134.6,1492.0
6522,51845.5,14,49778302,49853917,659.3,7484.0
6523,51866.1,14,49795273,9131079912,123.0,1415.0
6524,51880.2,14,49741730,49773756,870.3,12127.0
6525,51882.9,14,49762210,4117423518,214.5,2465.0
6526,51889.2,14,49817092,1379505465,477.8,5814.0
6527,51906.2,14,1804420112,49755469,277.2,3068.0
6528,51925.1,14,49743972,49734630,992.9,11591.0
6529,51926.3,14,262430827,49793537,195.8,2405.0
6530,51927.2,14,3415159798,49770670,460.9,5893.0
6531,51927.7,14,49773581,1484269578,678.0,8567.0
6532,51940.5,14,6541847546,3005713074,179.3,2278.0
6533,51959.2,14,49842421,4059272484,420.5,4565.0
6534,51965.3,14,49866935,49765851,792.3,9332.0
6535,51966.3,14,49839137,49768419,448.7,4964.0
6536,51968.5,14,49810122,49775360,746.8,9956.0
6537,51977.4,14,49789218,49809694,482.7,6423.0
6538,51978.0,14,49756892,644504509,641.7,7163.0
6539,51989.8,14,814299111,49788104,335.1,3938.0
6540,51991.1,14,4001557203,49797421,131.8,1530.0
6541,51996.9,14,49809189,647069617,447.8,5025.0
6542,52015.2,14,49770782,49751277,602.0,7733.0
6543,52015.3,14,49809177,646229803,657.1,8037.0
6544,52018.0,14,49824719,49878067,192.4,2213.0
6545,52023.8,14,3240030410,49747428,455.7,5509.0
6546,52029.0,14,655442853,49788042,154.4,1683.0
6547,52030.9,14,3670756345,3370788210,729.7,8568.0
6548,52039.7,14,49809189,3378222907,266.9,2983.0
6549,52042.5,14,49770672,49774864,260.1,2963.0
6550,52046.4,14,49788457,13428997379,312.9,3757.0
6551,52050.5,14,49741058,49804128,352.6,3993.0
6552,52072.9,14,49745650,3000563551,597.0,6911.0
6553,52074.9,14,49809189,49868291,528.6,5885.0
6554,52080.1,14,49785338,49744817,454.0,5209.0
6555,52087.1,14,49780562,642604676,262.0,2939.0
6556,52090.0,14,49774093,49770805,555.0,6177.0
6557,52099.3,14,49770680,49814074,286.5,3397.0
6558,52099.3,14,3415159798,49789504,517.9,6965.0
6559,52111.8,14,49863186,49762845,921.6,12117.0
6560,52113.0,14,49780562,49816494,132.3,1486.0
6561,52117.2,14,49752628,1379549941,478.3,5385.0
6562,52124.5,14,2167451939,49843151,689.4,8054.0
6563,52163.6,14,1004809645,49776928,335.7,3586.0
6564,52167.0,14,49802301,49746280,881.1,10097.0
6565,52175.1,14,49820714,3370788209,675.0,7193.0
6566,52179.0,14,49797596,5521303041,64.2,747.0
6567,52181.6,14,49752115,49716936,974.3,12277.0
6568,52206.2,14,49809200,49757909,373.5,4331.0
6569,52206.5,14,49770715,2987628345,890.0,11741.0
6570,52217.9,14,8592032116,10992137994,492.5,5696.0
6571,52220.4,14,646031052,3007587814,486.5,5210.0
6572,52224.9,14,1379495867,1486620614,802.7,10239.0
6573,52234.2,14,49787160,3665480425,332.3,3615.0
6574,52236.1,14,49719415,49800101,743.2,8599.0
6575,52237.6,14,49793773,49743994,751.8,10094.0
6576,52246.5,14,3016708830,1472831401,783.4,10074.0
6577,52249.3,14,49866935,49801475,1106.6,13365.0
6578,52259.0,14,641116223,3373614196,544.3,6499.0
6579,52264.8,14,1364989296,49796906,516.9,5991.0
6580,52275.3,14,49845830,49801378,968.2,11894.0
6581,52290.3,14,3240030410,13757592207,750.3,8391.0
6582,52293.1,14,49866935,49847389,479.1,5250.0
6583,52294.6,14,49752115,49826874,770.2,8496.0
6584,52300.2,14,49833602,49773581,649.8,8658.0
6585,52313.7,14,642334076,49744817,178.2,1967.0
6586,52316.9,14,49787487,3900798865,694.7,7910.0
6587,52353.7,14,49774091,647628019,316.1,3654.0
6588,52372.6,14,6777089507,9591171716,388.0,4548.0
6589,52399.9,14,49881497,10154670182,297.9,3264.0
6590,52400.6,14,49753516,49759988,1001.1,13399.0
6591,52401.5,14,49780840,1443727108,236.8,2622.0
6592,52404.0,14,4561710231,13556260338,519.9,6259.0
6593,52408.6,14,49773581,10921172726,566.6,7061.0
6594,52414.2,14,49770670,49756545,431.5,4864.0
6595,52446.4,14,49821763,49878328,222.2,2887.0
6596,52470.1,14,49767196,13790612928,263.6,3003.0
6597,52471.0,14,655680757,49773012,273.4,3866.0
6598,52471.3,14,9136825795,49741274,221.0,2494.0
6599,52480.6,14,49745225,49809897,877.9,10572.0
6600,52485.3,14,49808183,49838779,439.0,4805.0
6601,52485.9,14,11831784024,49844851,613.4,8778.0
6602,52494.5,14,11255208766,13259914865,601.4,7012.0
6603,52498.8,14,3665450111,49845486,1115.2,14211.0
6604,52498.9,14,5698252199,49861176,222.4,2501.0
6605,52511.0,14,49776427,49781749,481.8,5264.0
6606,52513.4,14,49770423,49762602,424.9,5963.0
6607,52519.5,14,49741730,49804191,519.9,6336.0
6608,52527.9,14,49746428,1443482393,521.8,6492.0
6609,52537.6,14,5445800908,49826530,669.0,8643.0
6610,52548.6,14,3012784293,9130918414,282.1,3295.0
6611,52554.9,14,49797401,3665019990,229.6,2546.0
6612,52556.9,14,49827531,3151812441,338.7,3754.0
6613,52559.2,14,49752579,13765366376,732.8,8688.0
6614,52566.3,14,6796840442,8099163559,596.7,7719.0
6615,52581.5,14,6777089504,49843253,254.4,3219.0
6616,52583.0,14,49740442,49765040,37.9,394.0
6617,52585.9,14,2974621123,2765102972,534.1,6520.0
6618,52599.2,14,49752628,9526260027,402.0,4428.0
6619,52619.7,14,49752621,49782592,520.1,6008.0
6620,52621.1,14,7494204321,49744314,655.8,8163.0
6621,52642.8,14,49769187,3001288930,399.0,4419.0
6622,52649.2,14,5433244222,49831503,845.5,10286.0
6623,52650.8,14,49772633,1381251515,344.8,3916.0
6624,52656.4,14,49888300,49749077,498.6,5746.0
6625,52661.6,14,3001016717,649841275,576.4,7396.0
6626,52669.2,14,49734621,49761847,985.2,12291.0
6627,52674.5,14,3012429028,9983605755,192.8,2101.0
6628,52683.1,14,49773539,49754024,421.9,4855.0
6629,52710.5,14,2286013912,49800662,254.1,2934.0
6630,52714.4,14,49801673,49845885,277.9,3081.0
6631,52722.7,14,49764794,49766029,582.4,6537.0
6632,52744.5,14,646065021,2136710698,739.3,9011.0
6633,52759.3,14,49756297,49828453,496.7,5143.0
6634,52769.7,14,4697534335,49752851,327.7,3867.0
6635,52772.6,14,49820743,3667950068,481.9,4967.0
6636,52777.9,14,49794431,1377259040,578.0,6546.0
6637,52778.4,14,12687209031,4325552565,523.8,6320.0
6638,52790.4,14,49745247,3461396741,141.0,1574.0
6639,52793.3,14,49770684,5170081599,373.6,4500.0
6640,52802.3,14,49853085,49756456,492.7,5468.0
6641,52810.0,14,49770789,49813859,624.7,8211.0
6642,52810.1,14,5180966153,1443727118,518.0,6908.0
6643,52838.1,14,49846819,49877875,196.9,2207.0
6644,52840.4,14,49745193,486891548,291.2,3427.0
6645,52859.0,14,12128376033,49816414,397.1,4434.0
6646,52861.4,14,49820743,49845486,1155.4,13827.0
6647,52884.3,14,49824748,2921295150,362.1,4074.0
6648,52885.2,14,49745232,49770946,337.2,3750.0
6649,52890.9,14,49782241,49742460,364.2,4002.0
6650,52894.7,14,49817091,49869068,517.5,6294.0
6651,52917.5,14,49741673,49862580,934.3,11220.0
6652,52919.8,14,49753516,1443727143,806.2,9569.0
6653,52928.8,14,3608395904,1493859547,237.0,2807.0
6654,52936.7,14,1205178199,12532857266,920.9,9033.0
6655,52966.3,14,49767451,3372255996,419.8,4975.0
6656,52971.6,14,8288816498,1937256110,735.6,7445.0
6657,52974.4,14,1484481543,1486524329,632.6,7142.0
6658,52974.7,14,4597151559,11255208754,700.6,8203.0
6659,52976.3,14,49741695,2954221698,774.7,9112.0
6660,52989.3,14,1484269578,49843101,933.2,11390.0
6661,52997.8,14,655442853,49784079,969.7,11768.0
6662,52998.4,14,49787774,49763637,310.8,3611.0
6663,53002.5,14,1379471556,49844851,234.9,2660.0
6664,53005.7,14,4792249103,49811067,760.8,8750.0
6665,53033.9,14,49797596,4633399537,967.3,12100.0
6666,53035.8,14,5320434814,49797275,828.8,10847.0
6667,53045.7,14,49765245,1243974350,169.5,1880.0
6668,53049.5,14,49787160,49735154,799.0,9702.0
6669,53059.8,14,3672563449,49742460,698.7,7746.0
6670,53063.6,14,49773558,49750455,319.4,3595.0
6671,53074.3,14,49750169,9480293895,259.3,2906.0
6672,53088.2,14,49817254,2921295479,970.1,12169.0
6673,53097.6,14,49752579,641964879,600.7,6869.0
6674,53106.9,14,49782040,49754685,535.9,6192.0
6675,53107.6,14,49873888,49730919,688.5,7970.0
6676,53126.5,14,4630137710,3657249999,419.5,4803.0
6677,53127.4,14,49773526,3669554871,30.2,334.0
6678,53129.7,14,49769187,49806714,552.4,6418.0
6679,53138.3,14,1060365691,49863611,475.4,5328.0
6680,53181.7,14,49770684,49723532,500.2,6456.0
6681,53182.2,14,3240030410,49770646,261.1,2965.0
6682,53182.8,14,49801673,1386997334,722.1,8151.0
6683,53198.6,14,49773539,5325469688,129.2,1476.0
6684,53218.3,14,3105427804,49751453,824.8,9348.0
6685,53231.0,14,49748050,3900798861,807.1,9373.0
6686,53237.0,14,3672563449,49769171,72.4,769.0
6687,53237.1,14,8461692431,49803715,274.8,3141.0
6688,53245.1,14,49720045,7059740321,264.6,2923.0
6689,53252.9,14,49845830,1443482364,562.6,6453.0
6690,53253.0,14,49774079,49823491,416.6,4816.0
6691,53258.0,14,49849239,49756905,597.7,6605.0
6692,53265.8,14,3240030410,3006085743,156.9,1768.0
6693,53275.4,14,49773040,49760268,455.8,4883.0
6694,53292.1,14,4935980603,49774932,471.3,6051.0
6695,53302.2,14,49774093,49771085,429.4,5142.0
6696,53302.4,14,3125718572,49821453,874.6,9826.0
